,property,listing_title,is_sponsored,listing_id,listing_url,number_reviews,listing_rank,all_rank,common_icons,is_special_offer,from_rate
367,property,      OYO 918 Hotel Senen Indah,False,3313761,https://www.tripadvisor.com/Hotel_Review-g294229-d3313761-Reviews-OYO_918_Hotel_Senen_Indah-Jakarta_Java.html,16,368,"2,075",Free Wifi Restaurant ,False,0
368,property,      ZEN Rooms Palmerah Barat,False,10383356,https://www.tripadvisor.com/Hotel_Review-g294229-d10383356-Reviews-ZEN_Rooms_Palmerah_Barat-Jakarta_Java.html,9,369,"2,075",Free Wifi Free parking ,False,0
369,property,      MK House Scbd,False,11966454,https://www.tripadvisor.com/Hotel_Review-g294229-d11966454-Reviews-MK_House_Scbd-Jakarta_Java.html,5,370,"2,075",Free Wifi Free parking ,False,0
370,property,      Triniti Hotel,False,1600413,https://www.tripadvisor.com/Hotel_Review-g294229-d1600413-Reviews-Triniti_Hotel-Jakarta_Java.html,62,371,"2,075",Free parking Restaurant ,False,0
371,property,      RedDoorz @ Karet Pedurenan,False,8775757,https://www.tripadvisor.com/Hotel_Review-g294229-d8775757-Reviews-RedDoorz_Karet_Pedurenan-Jakarta_Java.html,10,372,"2,075",Free Wifi Free parking ,False,0
372,property,      Onyx Residence,False,2292863,https://www.tripadvisor.com/Hotel_Review-g294229-d2292863-Reviews-Onyx_Residence-Jakarta_Java.html,12,373,"2,075",Free Wifi Free parking ,False,0
373,property,      Hotel 55 B&B,False,5507117,https://www.tripadvisor.com/Hotel_Review-g294229-d5507117-Reviews-Hotel_55_B_B-Jakarta_Java.html,38,374,"2,075",Free Wifi Restaurant ,False,0
374,property,      RedDoorz Plus @ Tendean,False,9763915,https://www.tripadvisor.com/Hotel_Review-g294229-d9763915-Reviews-RedDoorz_Plus_Tendean-Jakarta_Java.html,5,375,"2,075",Free Wifi Free parking ,False,0
375,property,      Whiz Hotel Falatehan Jakarta,False,12526326,https://www.tripadvisor.com/Hotel_Review-g294229-d12526326-Reviews-Whiz_Hotel_Falatehan_Jakarta-Jakarta_Java.html,14,376,"2,075",Free Wifi Restaurant ,False,0
376,property,      Hotel Kaisar,False,2008582,https://www.tripadvisor.com/Hotel_Review-g294229-d2008582-Reviews-Hotel_Kaisar-Jakarta_Java.html,68,377,"2,075",Free Wifi Restaurant ,False,0
377,property,      Apartment Sunter Park View,False,13478664,https://www.tripadvisor.com/Hotel_Review-g294229-d13478664-Reviews-Apartment_Sunter_Park_View-Jakarta_Java.html,4,378,"2,075",Free Wifi Pool ,False,0
378,property,      Hotel Cikini,False,9842540,https://www.tripadvisor.com/Hotel_Review-g294229-d9842540-Reviews-Hotel_Cikini-Jakarta_Java.html,19,379,"2,075",Free Wifi Free parking ,False,0
379,property,      B Shaw Hotel & Restaurant,False,10720071,https://www.tripadvisor.com/Hotel_Review-g294229-d10720071-Reviews-B_Shaw_Hotel_Restaurant-Jakarta_Java.html,13,380,"2,075",Free Wifi Restaurant ,False,0
380,property,      Southouse Residence,False,15201057,https://www.tripadvisor.com/Hotel_Review-g294229-d15201057-Reviews-Southouse_Residence-Jakarta_Java.html,3,381,"2,075",,False,0
381,property,      Hotel Daily Inn,False,13153728,https://www.tripadvisor.com/Hotel_Review-g294229-d13153728-Reviews-Hotel_Daily_Inn-Jakarta_Java.html,9,382,"2,075",Free Wifi Free parking ,False,0
382,property,      Front One Residence Syariah Mampang,False,20016993,https://www.tripadvisor.com/Hotel_Review-g294229-d20016993-Reviews-Front_One_Residence_Syariah_Mampang-Jakarta_Java.html,2,383,"2,075",,False,0
383,property,      Elliottii Residence Pondok Indah,False,7806627,https://www.tripadvisor.com/Hotel_Review-g294229-d7806627-Reviews-Elliottii_Residence_Pondok_Indah-Jakarta_Java.html,8,384,"2,075",Free Wifi Free parking ,False,0
384,property,      Grand G7 Hotel,False,14173679,https://www.tripadvisor.com/Hotel_Review-g294229-d14173679-Reviews-Grand_G7_Hotel-Jakarta_Java.html,13,385,"2,075",Restaurant ,False,0
385,property,      Hotel NEO Puri Indah Jakarta,False,21191770,https://www.tripadvisor.com/Hotel_Review-g294229-d21191770-Reviews-Hotel_NEO_Puri_Indah_Jakarta-Jakarta_Java.html,2,386,"2,075",Free Wifi Free parking ,False,0
386,property,      Crowne Plaza Jakarta Residences,False,20064632,https://www.tripadvisor.com/Hotel_Review-g294229-d20064632-Reviews-Crowne_Plaza_Jakarta_Residences-Jakarta_Java.html,2,387,"2,075",Free Wifi Free parking ,False,0
387,property,      Patra Comfort Jakarta,False,307129,https://www.tripadvisor.com/Hotel_Review-g294229-d307129-Reviews-Patra_Comfort_Jakarta-Jakarta_Java.html,21,388,"2,075",Free Wifi Free parking ,False,0
388,property,      OYO 989 Audah Guesthouse Syariah,False,8729264,https://www.tripadvisor.com/Hotel_Review-g294229-d8729264-Reviews-OYO_989_Audah_Guesthouse_Syariah-Jakarta_Java.html,14,389,"2,075",Free Wifi Free parking ,False,0
389,property,      Sare Hotel Jakarta,False,10061195,https://www.tripadvisor.com/Hotel_Review-g294229-d10061195-Reviews-Sare_Hotel_Jakarta-Jakarta_Java.html,10,390,"2,075",Free Wifi Free parking ,False,0
390,property,      LeGreen Suite 1 Pejompongan,False,7067589,https://www.tripadvisor.com/Hotel_Review-g294229-d7067589-Reviews-LeGreen_Suite_1_Pejompongan-Jakarta_Java.html,4,391,"2,075",Free Wifi Free parking ,False,0
391,property,      OYO 135 Menteng Guest House,False,17390027,https://www.tripadvisor.com/Hotel_Review-g294229-d17390027-Reviews-OYO_135_Menteng_Guest_House-Jakarta_Java.html,2,392,"2,075",,False,0
392,property,      The Nine Kuningan by RoomMe,False,16811664,https://www.tripadvisor.com/Hotel_Review-g294229-d16811664-Reviews-The_Nine_Kuningan_by_RoomMe-Jakarta_Java.html,2,393,"2,075",,False,0
393,property,      Residence100,False,9736917,https://www.tripadvisor.com/Hotel_Review-g294229-d9736917-Reviews-Residence100-Jakarta_Java.html,8,394,"2,075",Free Wifi Free parking ,False,0
394,property,      Amaris Hotel Seasons City,False,4107173,https://www.tripadvisor.com/Hotel_Review-g294229-d4107173-Reviews-Amaris_Hotel_Seasons_City-Jakarta_Java.html,91,395,"2,075",Free Wifi Free parking ,False,0
395,property,      Alfu Residence,False,13979632,https://www.tripadvisor.com/Hotel_Review-g294229-d13979632-Reviews-Alfu_Residence-Jakarta_Java.html,3,396,"2,075",,False,0
396,property,      OYO 106 Sarkawi Residence,False,13528074,https://www.tripadvisor.com/Hotel_Review-g294229-d13528074-Reviews-OYO_106_Sarkawi_Residence-Jakarta_Java.html,3,397,"2,075",Free Wifi ,False,0
397,property,      Ravarine Suite Apartment,False,7197476,https://www.tripadvisor.com/Hotel_Review-g294229-d7197476-Reviews-Ravarine_Suite_Apartment-Jakarta_Java.html,6,398,"2,075",Free Wifi Pool ,False,0
398,property,      Hotel Prima Indah Bungur,False,15580405,https://www.tripadvisor.com/Hotel_Review-g294229-d15580405-Reviews-Hotel_Prima_Indah_Bungur-Jakarta_Java.html,2,399,"2,075",Free Wifi Free parking ,False,0
399,property,      Hotel Tator,False,2182717,https://www.tripadvisor.com/Hotel_Review-g294229-d2182717-Reviews-Hotel_Tator-Jakarta_Java.html,35,400,"2,075",Free Wifi ,False,0
400,property,      Pinx's Hostel,False,15019307,https://www.tripadvisor.com/Hotel_Review-g294229-d15019307-Reviews-Pinx_s_Hostel-Jakarta_Java.html,2,401,"2,075",Free Wifi Free parking ,False,0
401,property,      Plaza 54 Residence,False,13357555,https://www.tripadvisor.com/Hotel_Review-g294229-d13357555-Reviews-Plaza_54_Residence-Jakarta_Java.html,10,402,"2,075",,False,0
402,property,      Simple Inn Jakarta Wahid Hasyim,False,15618219,https://www.tripadvisor.com/Hotel_Review-g294229-d15618219-Reviews-Simple_Inn_Jakarta_Wahid_Hasyim-Jakarta_Java.html,10,403,"2,075",Free Wifi Free parking ,False,0
403,property,      Olympic Hotel,False,1847861,https://www.tripadvisor.com/Hotel_Review-g294229-d1847861-Reviews-Olympic_Hotel-Jakarta_Java.html,15,404,"2,075",Free Wifi Restaurant ,False,0
404,property,      K-Style Eco Hotel Jakarta,False,15039656,https://www.tripadvisor.com/Hotel_Review-g294229-d15039656-Reviews-K_Style_Eco_Hotel_Jakarta-Jakarta_Java.html,2,405,"2,075",Free Wifi Free parking ,False,0
405,property,      Menteng Park Exclusive Emerald,False,20205339,https://www.tripadvisor.com/Hotel_Review-g294229-d20205339-Reviews-Menteng_Park_Exclusive_Emerald-Jakarta_Java.html,2,406,"2,075",,False,0
406,property,      SaRe Suites,False,6435013,https://www.tripadvisor.com/Hotel_Review-g294229-d6435013-Reviews-SaRe_Suites-Jakarta_Java.html,5,407,"2,075",Free Wifi Restaurant ,False,0
407,property,      LeGreen Suite Penjernihan,False,6898704,https://www.tripadvisor.com/Hotel_Review-g294229-d6898704-Reviews-LeGreen_Suite_Penjernihan-Jakarta_Java.html,13,408,"2,075",Free Wifi Free parking ,False,0
408,property,      Nam Center Hotel,False,3703299,https://www.tripadvisor.com/Hotel_Review-g294229-d3703299-Reviews-Nam_Center_Hotel-Jakarta_Java.html,27,409,"2,075",Free Wifi Free parking ,False,0
409,property,      Wahid Hasyim Guest House,False,3324226,https://www.tripadvisor.com/Hotel_Review-g294229-d3324226-Reviews-Wahid_Hasyim_Guest_House-Jakarta_Java.html,8,410,"2,075",,False,0
410,property,      Sunbreeze Hotel,False,12902780,https://www.tripadvisor.com/Hotel_Review-g294229-d12902780-Reviews-Sunbreeze_Hotel-Jakarta_Java.html,3,411,"2,075",Free Wifi Free parking ,False,0
411,property,      The Pitagiri,False,1893743,https://www.tripadvisor.com/Hotel_Review-g294229-d1893743-Reviews-The_Pitagiri-Jakarta_Java.html,5,412,"2,075",Free Wifi Free parking ,False,0
412,property,      Alia Pasar Baru,False,5810657,https://www.tripadvisor.com/Hotel_Review-g294229-d5810657-Reviews-Alia_Pasar_Baru-Jakarta_Java.html,7,413,"2,075",Free Wifi Restaurant ,False,0
413,property,      Topaz Guest House,False,12574957,https://www.tripadvisor.com/Hotel_Review-g294229-d12574957-Reviews-Topaz_Guest_House-Jakarta_Java.html,3,414,"2,075",Free Wifi Free parking ,False,0
414,property,      Nite & Day Jakarta - Bandengan,False,15745233,https://www.tripadvisor.com/Hotel_Review-g294229-d15745233-Reviews-Nite_Day_Jakarta_Bandengan-Jakarta_Java.html,3,415,"2,075",Free Wifi Free parking ,False,0
415,property,      C'ONE Cempaka Putih,False,2151002,https://www.tripadvisor.com/Hotel_Review-g294229-d2151002-Reviews-C_ONE_Cempaka_Putih-Jakarta_Java.html,7,416,"2,075",Free Wifi Room service ,False,0
416,property,      Grand Menteng Hotel,False,1847864,https://www.tripadvisor.com/Hotel_Review-g294229-d1847864-Reviews-Grand_Menteng_Hotel-Jakarta_Java.html,44,417,"2,075",Restaurant Room service ,False,0
417,property,      Hotel 88 Mangga Besar 62,False,12517890,https://www.tripadvisor.com/Hotel_Review-g294229-d12517890-Reviews-Hotel_88_Mangga_Besar_62-Jakarta_Java.html,4,418,"2,075",Free Wifi Free parking ,False,0
418,property,      Orienchi House,False,13370774,https://www.tripadvisor.com/Hotel_Review-g294229-d13370774-Reviews-Orienchi_House-Jakarta_Java.html,3,419,"2,075",Free Wifi Restaurant ,False,0
419,property,      RedDoorz Margonda Residence,False,11831906,https://www.tripadvisor.com/Hotel_Review-g294229-d11831906-Reviews-RedDoorz_Margonda_Residence-Jakarta_Java.html,3,420,"2,075",Free Wifi Free parking ,False,0
420,property,      Puri Mega Hotel,False,1655033,https://www.tripadvisor.com/Hotel_Review-g294229-d1655033-Reviews-Puri_Mega_Hotel-Jakarta_Java.html,11,421,"2,075",Free Wifi Restaurant ,False,0
421,property,      Kemang Eleven,False,13482470,https://www.tripadvisor.com/Hotel_Review-g294229-d13482470-Reviews-Kemang_Eleven-Jakarta_Java.html,1,422,"2,075",,False,0
422,property,      OYO 1554 Pavilio Residence,False,19948485,https://www.tripadvisor.com/Hotel_Review-g294229-d19948485-Reviews-OYO_1554_Pavilio_Residence-Jakarta_Java.html,1,423,"2,075",,False,0
423,property,      Jakarta Residence at Thamrin City,False,11809986,https://www.tripadvisor.com/Hotel_Review-g294229-d11809986-Reviews-Jakarta_Residence_at_Thamrin_City-Jakarta_Java.html,2,424,"2,075",,False,0
424,property,      Newton Residence,False,4885473,https://www.tripadvisor.com/Hotel_Review-g294229-d4885473-Reviews-Newton_Residence-Jakarta_Java.html,16,425,"2,075",Free Wifi ,False,0
425,property,      OYO 133 Griya Ciaji,False,15247291,https://www.tripadvisor.com/Hotel_Review-g294229-d15247291-Reviews-OYO_133_Griya_Ciaji-Jakarta_Java.html,1,426,"2,075",Free parking ,False,0
426,property,      Collection O 18 Puri Orchard,False,19466544,https://www.tripadvisor.com/Hotel_Review-g294229-d19466544-Reviews-Collection_O_18_Puri_Orchard-Jakarta_Java.html,1,427,"2,075",Free parking Pool ,False,0
427,property,      Green Pramuka City,False,12377174,https://www.tripadvisor.com/Hotel_Review-g294229-d12377174-Reviews-Green_Pramuka_City-Jakarta_Java.html,7,428,"2,075",Restaurant Fitness center ,False,0
428,property,      Prapanca Hotel,False,562532,https://www.tripadvisor.com/Hotel_Review-g294229-d562532-Reviews-Prapanca_Hotel-Jakarta_Java.html,12,429,"2,075",Free Wifi Restaurant ,False,0
429,property,      Cilandak Mansion,False,3157441,https://www.tripadvisor.com/Hotel_Review-g294229-d3157441-Reviews-Cilandak_Mansion-Jakarta_Java.html,10,430,"2,075",Free Wifi Pool ,False,0
430,property,      Fedora Hotel,False,2532584,https://www.tripadvisor.com/Hotel_Review-g294229-d2532584-Reviews-Fedora_Hotel-Jakarta_Java.html,41,431,"2,075",Free Wifi Restaurant ,False,0
431,property,      OYO 651 Casamora Cilandak Syariah,False,17703530,https://www.tripadvisor.com/Hotel_Review-g294229-d17703530-Reviews-OYO_651_Casamora_Cilandak_Syariah-Jakarta_Java.html,1,432,"2,075",Free parking ,False,0
432,property,      Hotel New Star,False,15308522,https://www.tripadvisor.com/Hotel_Review-g294229-d15308522-Reviews-Hotel_New_Star-Jakarta_Java.html,1,433,"2,075",Restaurant ,False,0
433,property,      Maerokoco Syariah Rooms,False,12484081,https://www.tripadvisor.com/Hotel_Review-g294229-d12484081-Reviews-Maerokoco_Syariah_Rooms-Jakarta_Java.html,1,434,"2,075",Free Wifi Free parking ,False,0
434,property,      OYO 150 Harmoni Residence,False,17389576,https://www.tripadvisor.com/Hotel_Review-g294229-d17389576-Reviews-OYO_150_Harmoni_Residence-Jakarta_Java.html,1,435,"2,075",Free Wifi ,False,0
435,property,      Win Premier Mangga Besar,False,15119142,https://www.tripadvisor.com/Hotel_Review-g294229-d15119142-Reviews-Win_Premier_Mangga_Besar-Jakarta_Java.html,3,436,"2,075",,False,0
436,property,      RedDoorz Plus near Tebet,False,15034524,https://www.tripadvisor.com/Hotel_Review-g294229-d15034524-Reviews-RedDoorz_Plus_near_Tebet-Jakarta_Java.html,2,437,"2,075",Restaurant ,False,0
437,property,      RedDoorz near Ciputra World Kuningan 2,False,14167985,https://www.tripadvisor.com/Hotel_Review-g294229-d14167985-Reviews-RedDoorz_near_Ciputra_World_Kuningan_2-Jakarta_Java.html,2,438,"2,075",,False,0
438,property,      OYO 349 Havenwood Residence,False,12826602,https://www.tripadvisor.com/Hotel_Review-g294229-d12826602-Reviews-OYO_349_Havenwood_Residence-Jakarta_Java.html,1,439,"2,075",Free parking Restaurant ,False,0
439,property,      Hotel Arwana,False,16827834,https://www.tripadvisor.com/Hotel_Review-g294229-d16827834-Reviews-Hotel_Arwana-Jakarta_Java.html,1,440,"2,075",Free Wifi Free parking ,False,0
440,property,      Hotel Royal Juanda,False,14090365,https://www.tripadvisor.com/Hotel_Review-g294229-d14090365-Reviews-Hotel_Royal_Juanda-Jakarta_Java.html,1,441,"2,075",Free Wifi Free parking ,False,0
441,property,      Rumah Ayub Syariah,False,15247257,https://www.tripadvisor.com/Hotel_Review-g294229-d15247257-Reviews-Rumah_Ayub_Syariah-Jakarta_Java.html,1,442,"2,075",Free Wifi ,False,0
442,property,      Harlys Residence,False,4841679,https://www.tripadvisor.com/Hotel_Review-g294229-d4841679-Reviews-Harlys_Residence-Jakarta_Java.html,39,443,"2,075",Free Wifi Free parking ,False,0
443,property,      Kamar Keluarga Mangga Besar,False,13539978,https://www.tripadvisor.com/Hotel_Review-g294229-d13539978-Reviews-Kamar_Keluarga_Mangga_Besar-Jakarta_Java.html,1,444,"2,075",Free Wifi ,False,0
444,property,      Bendungan Hilir 77 Residences,False,6765681,https://www.tripadvisor.com/Hotel_Review-g294229-d6765681-Reviews-Bendungan_Hilir_77_Residences-Jakarta_Java.html,2,445,"2,075",Free Wifi Room service ,False,0
445,property,      VK Pods,False,15680814,https://www.tripadvisor.com/Hotel_Review-g294229-d15680814-Reviews-VK_Pods-Jakarta_Java.html,1,446,"2,075",,False,0
446,property,      The Cupcake Suites,False,8097970,https://www.tripadvisor.com/Hotel_Review-g294229-d8097970-Reviews-The_Cupcake_Suites-Jakarta_Java.html,4,447,"2,075",Free Wifi Pool ,False,0
447,property,      Amaris Hotel Mangga Besar,False,2329415,https://www.tripadvisor.com/Hotel_Review-g294229-d2329415-Reviews-Amaris_Hotel_Mangga_Besar-Jakarta_Java.html,48,448,"2,075",Free Wifi Free parking ,False,0
448,property,      Golden Sky Condotel,False,3492264,https://www.tripadvisor.com/Hotel_Review-g294229-d3492264-Reviews-Golden_Sky_Condotel-Jakarta_Java.html,12,449,"2,075",Free Wifi Pool ,False,0
449,property,      Jambrut Inn,False,13859635,https://www.tripadvisor.com/Hotel_Review-g294229-d13859635-Reviews-Jambrut_Inn-Jakarta_Java.html,1,450,"2,075",Restaurant ,False,0
450,property,      Quds Express Hotel,False,12049319,https://www.tripadvisor.com/Hotel_Review-g294229-d12049319-Reviews-Quds_Express_Hotel-Jakarta_Java.html,4,451,"2,075",Restaurant ,False,0
451,property,      Griyadi Blue Pacific Hotel,False,1754399,https://www.tripadvisor.com/Hotel_Review-g294229-d1754399-Reviews-Griyadi_Blue_Pacific_Hotel-Jakarta_Java.html,13,452,"2,075",Free Wifi Free parking ,False,0
452,property,      Urbana Homes,False,12364713,https://www.tripadvisor.com/Hotel_Review-g294229-d12364713-Reviews-Urbana_Homes-Jakarta_Java.html,6,453,"2,075",Free Wifi Free parking ,False,0
453,property,      SPOT ON 2033 Kayumanis Homestay Syariah,False,12357509,https://www.tripadvisor.com/Hotel_Review-g294229-d12357509-Reviews-SPOT_ON_2033_Kayumanis_Homestay_Syariah-Jakarta_Java.html,2,454,"2,075",Free Wifi ,False,0
454,property,      The Condotel Mediapura at Northland Ancol Residence,False,12357474,https://www.tripadvisor.com/Hotel_Review-g294229-d12357474-Reviews-The_Condotel_Mediapura_at_Northland_Ancol_Residence-Jakarta_Java.html,2,455,"2,075",,False,0
455,property,      RedDoorz Pesanggrahan,False,11831359,https://www.tripadvisor.com/Hotel_Review-g294229-d11831359-Reviews-RedDoorz_Pesanggrahan-Jakarta_Java.html,1,456,"2,075",Free Wifi Free parking ,False,0
456,property,      Tematik Hotel,False,8445416,https://www.tripadvisor.com/Hotel_Review-g294229-d8445416-Reviews-Tematik_Hotel-Jakarta_Java.html,4,457,"2,075",Free Wifi Restaurant ,False,0
457,property,      RedDoorz Apartment @ Bassura Cipinang,False,11831815,https://www.tripadvisor.com/Hotel_Review-g294229-d11831815-Reviews-RedDoorz_Apartment_Bassura_Cipinang-Jakarta_Java.html,2,458,"2,075",Free Wifi Free parking ,False,0
458,property,      Hotel Surya,False,562525,https://www.tripadvisor.com/Hotel_Review-g294229-d562525-Reviews-Hotel_Surya-Jakarta_Java.html,6,459,"2,075",Free Wifi Free parking ,False,0
459,property,      PAX Hotel,False,9735108,https://www.tripadvisor.com/Hotel_Review-g294229-d9735108-Reviews-PAX_Hotel-Jakarta_Java.html,9,460,"2,075",Free Wifi Free parking ,False,0
460,property,      Fuxion Inn,False,7122961,https://www.tripadvisor.com/Hotel_Review-g294229-d7122961-Reviews-Fuxion_Inn-Jakarta_Java.html,16,461,"2,075",Free Wifi Restaurant ,False,0
461,property,      Madu Inn,False,7137113,https://www.tripadvisor.com/Hotel_Review-g294229-d7137113-Reviews-Madu_Inn-Jakarta_Java.html,27,462,"2,075",Free parking Free Internet ,False,0
462,property,      Alivio Suites Kuningan,False,10153839,https://www.tripadvisor.com/Hotel_Review-g294229-d10153839-Reviews-Alivio_Suites_Kuningan-Jakarta_Java.html,2,463,"2,075",Free Wifi Free parking ,False,0
463,property,      Wisma Shalom Guesthouse,False,8633820,https://www.tripadvisor.com/Hotel_Review-g294229-d8633820-Reviews-Wisma_Shalom_Guesthouse-Jakarta_Java.html,2,464,"2,075",Restaurant Room service ,False,0
464,property,      RedDoorz Mangga Besar 5,False,9750807,https://www.tripadvisor.com/Hotel_Review-g294229-d9750807-Reviews-RedDoorz_Mangga_Besar_5-Jakarta_Java.html,3,465,"2,075",Free Wifi Free parking ,False,0
465,property,      LeGreen Suite Setiabudi,False,3221716,https://www.tripadvisor.com/Hotel_Review-g294229-d3221716-Reviews-LeGreen_Suite_Setiabudi-Jakarta_Java.html,13,466,"2,075",Restaurant Room service ,False,0
466,property,      All Nite & Day Residence Kebon Jeruk,False,17497815,https://www.tripadvisor.com/Hotel_Review-g294229-d17497815-Reviews-All_Nite_Day_Residence_Kebon_Jeruk-Jakarta_Java.html,1,467,"2,075",Restaurant Room service ,False,0
467,property,      ARCS House Pakubuwono by Jambuluwuk,False,2303608,https://www.tripadvisor.com/Hotel_Review-g294229-d2303608-Reviews-ARCS_House_Pakubuwono_by_Jambuluwuk-Jakarta_Java.html,2,468,"2,075",Free Wifi Free parking ,False,0
468,property,      Residences by RedDoorz @ Guntur Raya Setiabudi,False,19458693,https://www.tripadvisor.com/Hotel_Review-g294229-d19458693-Reviews-Residences_by_RedDoorz_Guntur_Raya_Setiabudi-Jakarta_Java.html,1,469,"2,075",,False,0
469,property,      LeGreen Suite Gatot Subroto,False,12375718,https://www.tripadvisor.com/Hotel_Review-g294229-d12375718-Reviews-LeGreen_Suite_Gatot_Subroto-Jakarta_Java.html,1,470,"2,075",Free Wifi ,False,0
470,property,      OYO 1580 D'rhea Syariah,False,19219526,https://www.tripadvisor.com/Hotel_Review-g294229-d19219526-Reviews-OYO_1580_D_rhea_Syariah-Jakarta_Java.html,1,471,"2,075",,False,0
471,property,      Elliottii Residence Pondok Hijau,False,7760365,https://www.tripadvisor.com/Hotel_Review-g294229-d7760365-Reviews-Elliottii_Residence_Pondok_Hijau-Jakarta_Java.html,2,472,"2,075",Free Wifi Pool ,False,0
472,property,      Gold Coast PIK Sea View Apartments,False,19634602,https://www.tripadvisor.com/Hotel_Review-g294229-d19634602-Reviews-Gold_Coast_PIK_Sea_View_Apartments-Jakarta_Java.html,1,473,"2,075",,False,0
473,property,      OYO 245 Juana 21,False,17385953,https://www.tripadvisor.com/Hotel_Review-g294229-d17385953-Reviews-OYO_245_Juana_21-Jakarta_Java.html,1,474,"2,075",,False,0
474,property,      OYO 868 Wisma Berkat,False,18447522,https://www.tripadvisor.com/Hotel_Review-g294229-d18447522-Reviews-OYO_868_Wisma_Berkat-Jakarta_Java.html,1,475,"2,075",Free parking ,False,0
475,property,      N2 Hotel,False,4107991,https://www.tripadvisor.com/Hotel_Review-g294229-d4107991-Reviews-N2_Hotel-Jakarta_Java.html,9,476,"2,075",Free Wifi Restaurant ,False,0
476,property,"      Park Nesia Royal Regal Hotel, Jakarta - Mangga Besar",False,1766635,https://www.tripadvisor.com/Hotel_Review-g294229-d1766635-Reviews-Park_Nesia_Royal_Regal_Hotel_Jakarta_Mangga_Besar-Jakarta_Java.html,13,477,"2,075",Free Wifi Restaurant ,False,0
477,property,      JO Cengkareng Guest House,False,17678132,https://www.tripadvisor.com/Hotel_Review-g294229-d17678132-Reviews-JO_Cengkareng_Guest_House-Jakarta_Java.html,1,478,"2,075",Free Wifi Free parking ,False,0
478,property,      Graha SUMSEL,False,17470763,https://www.tripadvisor.com/Hotel_Review-g294229-d17470763-Reviews-Graha_SUMSEL-Jakarta_Java.html,1,479,"2,075",,False,0
479,property,      Hotel 678 Kemang,False,13346121,https://www.tripadvisor.com/Hotel_Review-g294229-d13346121-Reviews-Hotel_678_Kemang-Jakarta_Java.html,2,480,"2,075",Free Wifi Free parking ,False,0
480,property,      M Home,False,14051470,https://www.tripadvisor.com/Hotel_Review-g294229-d14051470-Reviews-M_Home-Jakarta_Java.html,2,481,"2,075",,False,0
481,property,      Elliottii Residence Cipete 2,False,11926957,https://www.tripadvisor.com/Hotel_Review-g294229-d11926957-Reviews-Elliottii_Residence_Cipete_2-Jakarta_Java.html,1,482,"2,075",,False,0
482,property,      Suba Hotel,False,11871221,https://www.tripadvisor.com/Hotel_Review-g294229-d11871221-Reviews-Suba_Hotel-Jakarta_Java.html,1,483,"2,075",Room service ,False,0
483,property,      Kamar Keluarga Tanah Abang,False,13150418,https://www.tripadvisor.com/Hotel_Review-g294229-d13150418-Reviews-Kamar_Keluarga_Tanah_Abang-Jakarta_Java.html,1,484,"2,075",Free Wifi ,False,0
484,property,      LeGreen Suite Tondano,False,3221706,https://www.tripadvisor.com/Hotel_Review-g294229-d3221706-Reviews-LeGreen_Suite_Tondano-Jakarta_Java.html,13,485,"2,075",Free Wifi Free parking ,False,0
485,property,      Centro City Service Apartment,False,3170342,https://www.tripadvisor.com/Hotel_Review-g294229-d3170342-Reviews-Centro_City_Service_Apartment-Jakarta_Java.html,43,486,"2,075",Free Wifi Pool ,False,0
486,property,      Andrich Residence Fatmawati & RedDoorz,False,10498579,https://www.tripadvisor.com/Hotel_Review-g294229-d10498579-Reviews-Andrich_Residence_Fatmawati_RedDoorz-Jakarta_Java.html,3,487,"2,075",Free Wifi Free parking ,False,0
487,property,      Twins Hotel,False,4408473,https://www.tripadvisor.com/Hotel_Review-g294229-d4408473-Reviews-Twins_Hotel-Jakarta_Java.html,24,488,"2,075",Free parking Room service ,False,0
488,property,      P Hotel Jakarta,False,8489217,https://www.tripadvisor.com/Hotel_Review-g294229-d8489217-Reviews-P_Hotel_Jakarta-Jakarta_Java.html,11,489,"2,075",Free Wifi Restaurant ,False,0
489,property,      RedDoorz @ Radio Dalam 2,False,10317731,https://www.tripadvisor.com/Hotel_Review-g294229-d10317731-Reviews-RedDoorz_Radio_Dalam_2-Jakarta_Java.html,2,490,"2,075",Free Wifi ,False,0
490,property,      Grand Kasira by LA'RIZ,False,11678249,https://www.tripadvisor.com/Hotel_Review-g294229-d11678249-Reviews-Grand_Kasira_by_LA_RIZ-Jakarta_Java.html,7,491,"2,075",Free Wifi Free parking ,False,0
491,property,      ZEN Premium Sampoerna Strategic Square,False,12053690,https://www.tripadvisor.com/Hotel_Review-g294229-d12053690-Reviews-ZEN_Premium_Sampoerna_Strategic_Square-Jakarta_Java.html,1,492,"2,075",Free Wifi Free parking ,False,0
492,property,      RedDoorz Plus near RS Pertamina,False,11835525,https://www.tripadvisor.com/Hotel_Review-g294229-d11835525-Reviews-RedDoorz_Plus_near_RS_Pertamina-Jakarta_Java.html,1,493,"2,075",Free Wifi Free parking ,False,0
493,property,      Rumah Kamang Residence,False,8108000,https://www.tripadvisor.com/Hotel_Review-g294229-d8108000-Reviews-Rumah_Kamang_Residence-Jakarta_Java.html,1,494,"2,075",Free Wifi Free parking ,False,0
494,property,      Chandra Residence,False,2194047,https://www.tripadvisor.com/Hotel_Review-g294229-d2194047-Reviews-Chandra_Residence-Jakarta_Java.html,2,495,"2,075",Free Wifi Restaurant ,False,0
